RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,Depth,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,SurveyIndexArea,ReasonHaulDisruption,DateofCalculation
HH,BITS,4,PL,67BC,TVL,75,S,T,26077,28,2022,11,24,1345,11,20,D,56.4567,18.6733,56.4700,18.6850,41G8,76,V,696,1,1,C,7.0000,-9,-9,1647,225,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,26,2.6000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.3,5.6,7.17,9.79,Y,33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26013,29,2022,11,25,0716,10,30,D,56.3700,18.4883,56.3900,18.5067,41G8,44,V,697,1,1,C,7.0000,-9,-9,2500,150,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,25,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.5,4.7,7.12,7.60,Y,31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26224,30,2022,11,25,0858,9,10,D,56.3683,18.4533,56.3750,18.4600,41G8,37,V,698,1,1,C,7.0000,-9,-9,853,135,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,27,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.4,7.1,7.12,7.36,Y,26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25167,31,2022,11,25,1211,10,15,D,56.2683,17.9517,56.2600,17.9333,41G7,49,V,699,1,1,C,7.0000,-9,-9,1468,175,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,231,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.1,5.2,7.48,8.43,Y,41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26140,32,2022,11,26,0655,14,0,D,56.0083,18.8983,56.0083,18.8983,41G8,120,N,700,1,1,C,-9.0000,-9,-9,0,-9,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.7,7.1,7.17,11.75,Y,29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26274,21,2022,11,23,1004,9,30,D,54.8967,18.1650,54.8967,18.2050,38G8,23,V,686,1,1,C,7.0000,-9,-9,2566,125,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,88,2.6000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.2,7.8,7.57,7.75,Y,17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26182,22,2022,11,23,1218,11,30,D,55.0433,18.2983,55.0400,18.3350,39G8,60,V,687,1,1,C,7.0000,-9,-9,2375,230,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,100,2.5000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,7.4,5.3,7.58,8.66,Y,38,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26069,23,2022,11,24,0711,11,15,D,56.2183,18.4217,56.2267,18.4350,41G8,71,V,631,1,1,C,7.0000,-9,-9,1247,225,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,43,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.3,5.7,7.39,9.90,Y,32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26124,24,2022,11,24,0847,11,20,D,56.2650,18.4967,56.2767,18.5150,41G8,76,V,692,1,1,C,7.0000,-9,-9,1727,225,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,42,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.1,5.5,7.37,9.56,Y,27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26141,25,2022,11,24,1027,13,0,D,56.3000,18.6350,56.3000,18.6350,41G8,109,N,693,1,1,C,-9.0000,-9,-9,0,-9,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.0,6.8,7.18,11.23,Y,32,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26125,26,2022,11,24,1153,11,30,D,56.3933,18.5950,56.4117,18.6217,41G8,76,V,694,1,1,C,7.0000,-9,-9,2630,225,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,39,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,8.6,5.4,7.11,9.53,Y,33,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25016,13,2022,11,20,1214,9,30,D,54.7517,16.8317,54.7700,16.8617,38G6,30,V,673,1,1,C,7.0000,-9,-9,2807,110,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,44,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.0,9.1,7.64,10.29,Y,27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25017,14,2022,11,20,1341,9,30,D,54.7300,16.8250,54.7383,16.8650,38G6,28,V,674,1,1,C,7.0000,-9,-9,2737,110,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,71,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.0,9.6,6.66,10.20,Y,27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25024,15,2022,11,21,0654,9,30,D,54.8517,17.4833,54.8533,17.5283,38G7,24,V,675,1,1,C,7.0000,-9,-9,2896,75,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,84,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.5,9.5,7.55,7.54,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25022,16,2022,11,21,0914,9,30,D,54.9517,17.3683,54.9533,17.4117,38G7,26,V,676,1,1,C,7.0000,-9,-9,2786,100,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,86,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.8,8.6,7.49,7.73,Y,24,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25364,17,2022,11,21,1044,9,30,D,54.9967,17.4133,54.9983,17.4550,38G7,33,V,677,1,1,C,7.0000,-9,-9,2675,100,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,88,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.6,6.0,7.49,7.83,Y,27,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26177,20,2022,11,23,0712,9,30,D,54.9000,18.2050,54.9033,18.2433,38G8,24,V,685,1,1,C,7.0000,-9,-9,2484,125,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,83,2.5000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,9.2,7.7,7.57,7.78,Y,18,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25010,7,2022,11,18,0651,9,30,D,54.4417,16.0683,54.4333,16.0250,37G6,26,V,658,1,1,C,7.0000,-9,-9,2961,100,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,253,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.1,8.4,7.57,10.75,y,20,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25011,8,2022,11,18,0854,9,30,D,54.4067,16.0350,54.4017,15.9900,37G6,27,V,659,1,1,C,7.0000,-9,-9,2975,90,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,259,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.1,8.5,7.56,10.59,y,19,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25009,9,2022,11,18,1050,9,30,D,54.3833,15.7717,54.3800,15.7267,37G5,30,V,660,1,1,C,7.0000,-9,-9,2947,100,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,264,3.2000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.1,8.1,7.62,12.34,y,21,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25008,10,2022,11,18,1226,9,30,D,54.3833,15.6333,54.3833,15.5850,37G5,30,V,661,1,1,C,-9.0000,-9,-9,3138,90,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,270,3.3000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.2,8.9,7.70,11.26,Y,22,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25013,11,2022,11,20,0652,9,30,D,54.6417,16.3750,54.6533,16.4117,38G6,32,V,671,1,1,C,7.0000,-9,-9,2698,110,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,64,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,10.8,8.4,7.61,11.12,Y,25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,25014,12,2022,11,20,0959,9,30,D,54.6917,16.6283,54.6833,16.5900,38G6,29,V,672,1,1,C,7.0000,-9,-9,2641,100,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,247,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.0,9.3,7.65,9.07,Y,26,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26281,1,2022,11,16,1102,10,10,D,54.4383,19.0650,54.4383,19.0533,37G9,53,V,652,1,1,C,7.0000,-9,-9,759,150,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,262,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.5,6.1,7.43,9.86,Y,34,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26289,2,2022,11,16,1248,10,20,D,54.4400,19.1417,54.4367,19.1133,37G9,55,V,653,1,1,C,7.0000,-9,-9,1879,200,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,263,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.6,5.8,7.46,8.09,Y,37,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26168,3,2022,11,17,0647,11,30,D,54.6650,18.8200,54.6850,18.8000,38G8,60,V,654,1,1,C,7.0000,-9,-9,2573,220,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,330,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.0,6.3,7.43,10.17,Y,13,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26133,4,2022,11,17,0857,10,30,D,54.7133,18.7700,54.7333,18.7500,38G8,56,V,655,1,1,C,7.0000,-9,-9,2572,200,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,329,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,10.1,5.9,7.44,9.55,Y,11,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26020,5,2022,11,17,1046,10,30,D,54.7550,18.7233,54.7750,18.7117,38G8,44,V,656,1,1,C,7.0000,-9,-9,2348,140,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,343,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,10.9,5.7,7.34,9.28,Y,17,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,PL,67BC,TVL,75,S,T,26267,6,2022,11,17,1249,10,30,D,54.9050,18.6133,54.9250,18.5833,38G8,46,V,657,1,1,C,7.0000,-9,-9,2943,150,16,12,4.3000,520,-9.0,-9.0,213,-9.0000,47,318,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,-9,-9,-9,-9.0000,11.2,5.6,7.42,8.98,Y,30,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,274,35,2022,11,26,0932,11,30,D,56.7275,16.9944,56.7028,16.9843,42G6,66,A,1012,1,1,C,7.3000,-9,-9,2815,288,-9,-9,4.4000,720,61.9,24.8,213,-9.0000,488,193,3.0000,3.1000,-9,-9.0000,-9,-9.0000,283,4,-9,0.3000,8.4,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,275,36,2022,11,26,1156,11,26,D,56.5595,16.9166,56.5381,16.9153,42G6,73,V,-9,1,1,C,7.3000,-9,-9,2389,290,-9,-9,4.4000,720,57.0,23.9,213,-9.0000,488,182,3.0000,3.4000,-9,-9.0000,-9,-9.0000,326,4,-9,0.2000,8.8,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,276,37,2022,11,27,0700,10,30,D,55.4583,14.4730,55.4607,14.5178,39G4,55,V,1014,1,1,C,5.8000,-9,-9,2834,249,-9,-9,4.4000,720,73.3,-9.0,213,-9.0000,488,85,3.1000,3.2000,-9,-9.0000,-9,-9.0000,169,8,-9,0.3000,0.9,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,277,38,2022,11,27,0928,9,28,D,55.6986,14.3635,55.7168,14.3407,40G4,35,V,-9,1,1,C,6.2000,-9,-9,2482,198,-9,-9,4.4000,720,60.9,25.5,213,-9.0000,488,325,3.0000,3.1000,-9,-9.0000,-9,-9.0000,199,6,-9,0.2000,0.7,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,278,39,2022,11,27,1128,9,17,D,55.7031,14.3755,55.7065,14.3991,40G4,37,V,-9,1,1,C,6.7000,-9,-9,1537,200,-9,-9,4.4000,720,51.3,20.3,213,-9.0000,488,75,2.9000,3.4000,-9,-9.0000,-9,-9.0000,138,7,-9,0.2000,0.7,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,279,40,2022,11,27,1259,10,20,D,55.7009,14.5410,55.6913,14.5179,40G4,46,V,-9,1,1,C,6.5000,-9,-9,1796,218,-9,-9,4.4000,720,56.0,21.8,213,-9.0000,488,234,2.9000,3.2000,-9,-9.0000,-9,-9.0000,160,9,-9,0.2000,0.8,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,10,2022,12,16,1315,11,15,D,56.9300,20.3833,56.9200,20.3767,42H0,78,V,H_10,1,1,C,-9.0000,-9,-9,-9,250,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,200,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,293,7,-9,0.5000,6.2,5.6,7.41,9.48,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,11,2022,12,16,1900,13,5,D,56.4650,19.8283,56.4650,19.8283,41G9,110,N,H_11,1,1,C,-9.0000,-9,-9,-9,-9,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,360,4,-9,0.5000,5.7,6.9,7.33,11.25,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,12,2022,12,17,0730,10,15,D,56.6500,20.7550,56.6417,20.7417,42H0,40,V,H_12,1,1,C,-9.0000,-9,-9,-9,125,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,210,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,135,4,-9,0.5000,6.0,6.1,7.41,7.41,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,13,2022,12,17,0825,9,15,D,56.6267,20.7200,56.6183,20.7083,42H0,39,V,H_13,1,1,C,-9.0000,-9,-9,-9,120,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,215,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,135,4,-9,0.5000,6.0,6.0,7.40,7.40,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,272,33,2022,11,25,1345,11,6,D,56.9593,17.1841,56.9551,17.1817,42G7,72,I,-9,1,1,C,7.4000,-9,-9,500,-9,-9,-9,4.4000,720,60.3,24.2,213,-9.0000,488,204,2.4000,2.8000,-9,-9.0000,-9,-9.0000,72,5,-9,0.8000,7.9,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,273,34,2022,11,26,0707,11,13,D,56.9357,17.1732,56.9464,17.1779,42G7,73,I,1011,1,1,C,7.3000,-9,-9,1222,-9,-9,-9,4.4000,720,54.5,23.5,213,-9.0000,488,14,2.9000,3.3000,-9,-9.0000,-9,-9.0000,322,5,-9,0.4000,8.6,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,4,2022,12,15,0850,11,15,D,57.2783,21.0550,57.2900,21.0567,43H1,62,V,H_4,1,1,C,-9.0000,-9,-9,-9,180,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,355,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,180,10,-9,1.6000,5.5,5.9,7.25,7.29,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,5,2022,12,15,1030,11,20,D,57.3200,20.9350,57.3317,20.9200,43H0,60,V,H_5,1,1,C,-9.0000,-9,-9,-9,190,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,320,2.9000,-9.0000,-9,-9.0000,-9,-9.0000,180,10,-9,1.0000,6.7,5.3,7.37,8.98,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,6,2022,12,15,1205,11,15,D,57.3583,20.8867,57.3700,20.8950,43H0,60,V,H_6,1,1,C,-9.0000,-9,-9,-9,180,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,20,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,-1,4,-9,1.0000,6.7,5.5,7.36,9.35,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,7,2022,12,16,0730,11,20,D,57.2267,20.7400,57.2133,20.7333,43H0,64,V,H_7,1,1,C,-9.0000,-9,-9,-9,190,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,200,2.8000,-9.0000,-9,-9.0000,-9,-9.0000,293,7,-9,0.5000,6.4,5.9,7.44,7.84,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,8,2022,12,16,0850,12,5,D,57.1750,20.5867,57.1750,20.5867,43H0,95,N,H_8,1,1,C,-9.0000,-9,-9,-9,-9,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,-9,-9.0000,-9.0000,-9,-9.0000,-9,-9.0000,293,7,-9,0.5000,6.2,6.3,7.37,10.46,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,9,2022,12,16,1045,12,15,D,57.0583,20.6400,57.0667,20.6517,43H0,87,V,H_9,1,1,C,-9.0000,-9,-9,-9,270,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,35,2.7000,-9.0000,-9,-9.0000,-9,-9.0000,293,7,-9,0.5000,6.1,5.9,7.39,9.93,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,269,30,2022,11,24,0830,11,30,D,57.0355,17.8746,57.0603,17.8695,43G7,72,N,-9,1,1,C,-9.0000,-9,-9,2778,-9,-9,-9,4.4000,720,-9.0,-9.0,213,-9.0000,488,-9,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,101,7,-9,0.6000,8.5,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,270,31,2022,11,25,0650,11,30,D,56.9966,17.9505,57.0214,17.9562,42G7,65,V,1008,1,1,C,7.4000,-9,-9,2778,-9,-9,-9,4.4000,720,62.6,25.3,213,-9.0000,488,7,3.0000,3.3000,-9,-9.0000,-9,-9.0000,76,6,-9,-9.0000,8.4,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,271,32,2022,11,25,1012,11,19,D,57.2710,17.4111,57.2861,17.4128,43G7,75,V,1009,1,1,C,7.0000,-9,-9,1685,320,-9,-9,4.4000,720,59.8,25.2,213,-9.0000,488,4,3.0000,3.7000,-9,-9.0000,-9,-9.0000,91,6,-9,0.3000,8.3,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,1,2022,12,14,0730,9,20,D,57.0183,20.9883,57.0333,20.9950,43H0,30,V,H_1,1,1,C,-9.0000,-9,-9,-9,100,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,10,3.0000,-9.0000,-9,-9.0000,-9,-9.0000,270,10,-9,1.0000,6.6,6.6,7.31,7.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,2,2022,12,14,0845,9,15,D,57.0300,21.0067,57.0417,21.0183,43H1,33,V,H_2,1,1,C,-9.0000,-9,-9,-9,100,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,20,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,225,12,-9,1.6000,6.6,6.6,7.31,7.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,LV,67BC,TVL,75,R,T,2,3,2022,12,15,0725,10,15,D,57.2150,21.1183,57.2267,21.1283,43H1,44,V,H_3,1,1,C,-9.0000,-9,-9,-9,135,16,-9,4.3000,520,-9.0,-9.0,-9,-9.0000,-9,20,3.1000,-9.0000,-9,-9.0000,-9,-9.0000,180,12,-9,1.6000,6.4,6.4,7.31,7.31,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,263,24,2022,11,23,0651,11,30,D,57.8579,19.4737,57.8764,19.5053,44G9,69,V,1001,1,1,C,7.2000,-9,-9,2797,300,-9,-9,4.4000,720,66.6,-9.0,213,-9.0000,488,42,3.0000,3.2000,-9,-9.0000,-9,-9.0000,119,10,-9,0.6000,8.7,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,264,25,2022,11,23,0832,10,30,D,57.8764,19.4193,57.9002,19.4325,44G9,48,V,-9,1,1,C,7.1000,-9,-9,2797,250,-9,-9,4.4000,720,71.0,27.1,213,-9.0000,488,16,3.0000,3.0000,-9,-9.0000,-9,-9.0000,83,8,-9,-9.0000,8.6,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,265,26,2022,11,23,1144,11,30,D,58.0590,19.4448,58.0837,19.4368,45G9,74,V,1003,1,1,C,7.1000,-9,-9,2815,321,-9,-9,4.4000,720,65.5,25.7,213,-9.0000,488,350,3.0000,3.3000,-9,-9.0000,-9,-9.0000,107,8,-9,0.6000,7.9,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,266,27,2022,11,24,0721,12,30,D,57.6144,17.1137,57.6314,17.1468,44G7,86,V,1004,1,1,C,7.6000,-9,-9,2797,331,-9,-9,4.4000,720,61.4,24.9,213,-9.0000,488,46,3.0000,3.5000,-9,-9.0000,-9,-9.0000,119,7,-9,0.4000,8.7,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
HH,BITS,4,SE,77SE,TVL,75,S,T,267,28,2022,11,24,1048,11,6,D,57.2922,17.4154,57.2875,17.4139,43G7,76,I,-9,1,1,C,7.6000,-9,-9,537,-9,-9,-9,4.4000,720,53.8,22.4,213,-9.0000,488,191,2.9000,3.1000,-9,-9.0000,-9,-9.0000,113,7,-9,0.6000,8.9,-9.0,-9.00,-9.00,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,20240806
